year,unitid,inst_name,state_abbr,inst_control,institution_level,inst_status,degree_granting,open_public,title_iv_indicator,postsec_public_active,postsec_public_active_title_iv,inst_category,inst_size,sector,primarily_postsecondary,hbcu,tribal_college,offering_highest_degree,offering_highest_level,offering_undergrad,offering_grad,inst_affiliation,dist_progs_all,religious_affiliation,calendar_system,student_faculty_ratio,geo_longitude,geo_latitude,opeid,geocode_accuracy,inst_alias,state_fips_geo,address,county_fips_geo,puma,fips,tract,zip,block_group,phone_number,geoid_block,city,census_region,county_name,census_division,county_fips,csa,region,cbsa,urban_centric_locale,cbsa_name,cbsa_type,cbsa_city,place_fips,necta,geoid_place,longitude,place_name,latitude,class_code,congress_district_id,upper_chamber,state_leg_district_upper,upper_chamber_name,lower_chamber,state_leg_district_lower,lower_chamber_name,lower_chamber_type,disability_percentage
"2021","440101","Empire Beauty School-Kennesaw","GA","Private for-profit","Less than two years (below associate's)","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, less-than-two-year","Yes","No","No","Non–degree granting","At least one, but less than two academic years","Yes","No","Private for-profit","No","Not applicable","Continuous","","-84.56688","34.012703","01260602","Not applicable"," ","Georgia","Town Center Oaks, 2615 George Busbee Parkway, Ste 9","13067","01305","Georgia","30228","30144","2","8009204593","130670302282","Kennesaw","South","Cobb County","South Atlantic","13067","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","","","Not applicable","","-84.56688","","34.012704","","1311","13037","037","State Senate District 37","13032","032","State House District 32","State house district",""
"2021","458867","Empire Beauty School-Morrow","GA","Private for-profit","Less than two years (below associate's)","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, less-than-two-year","Yes","No","No","Non–degree granting","At least one, but less than two academic years","Yes","No","Private for-profit","No","Not applicable","Continuous","","-84.32568","33.564938","00757308","Not applicable"," ","Georgia","1958 Mt Zion Rd, Ste 205","13063","01401","Georgia","40412","30260","2","8009204593","130630404122","Morrow","South","Clayton County","South Atlantic","13063","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","No","53004","Not applicable","1353004","-84.32568","Morrow city","33.564936","Governmentally active (incorporated)","1313","13044","044","State Senate District 44","13076","076","State House District 76","State house district",""
"2021","486691","Empire Beauty School-Northlake","GA","Private for-profit","Less than two years (below associate's)","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, less-than-two-year","Yes","No","No","Non–degree granting","At least one, but less than two academic years","Yes","No","Private for-profit","No","Not applicable","Continuous","","-84.256996","33.84774","02079416","Not applicable"," ","Georgia","Briarcliff Village, 2190 Henderson Mill Road","13089","01203","Georgia","21703","30345-3762","1","8009204593","130890217031","Atlanta","South","DeKalb County","South Atlantic","13089","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","","","Not applicable","","-84.256996","","33.847741","","1306","13041","041","State Senate District 41","13082","082","State House District 82","State house district",""
"2021","478582","Empire Beauty School-Savannah","GA","Private for-profit","Less than two years (below associate's)","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, less-than-two-year","Yes","No","No","Non–degree granting","At least one, but less than two academic years","Yes","No","Private for-profit","No","Not applicable","Continuous","","-81.11005","32.0085","02173205","Not applicable"," ","Georgia","Savannah Centre, 7400 Abercorn St, Suite 901","13051","03400","Georgia","4002","31406-2455","3","8009204593","130510040023","Savannah","South","Chatham County","South Atlantic","13051","496","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","42340","City, midsize","Savannah, GA","Metropolitan statistical area","Yes","69000","Not applicable","1369000","-81.110045","Savannah city","32.008498","Governmentally active (incorporated)","1301","13002","002","State Senate District 2","13162","162","State House District 162","State house district",""
"2021","139719","Fort Valley State University","GA","Public","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","1,000–4,999","Public, four-year or above","Yes","Yes","No","Master's degree","Post-master's certificate","Yes","Yes","Public","No","Not applicable","Semester","","-83.89537","32.537594","00156600","Not applicable"," ","Georgia","1005 State University Dr","13225","02800","Georgia","40400","31030-4313","1","4788256315","132250404001","Fort Valley","South","Peach County","South Atlantic","13225","356","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","47580","Town, fringe","Fort Valley, GA","Metropolitan statistical area","Yes","31096","Not applicable","1331096","-83.89537","Fort Valley city","32.537595","Governmentally active (incorporated)","1302","13014","014","State Senate District 14","13135","135","State House District 135","State house district",""
"2021","372921","Fortis College-Smyrna","GA","Private for-profit","At least two but less than four years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, associate's and certificates","Under 1,000","Private for-profit, two-year","Yes","No","No","Associate's degree","Associate's degree","Yes","No","Private for-profit","No","Not applicable","Other academic year","","-84.54301","33.900253","01031903","Not applicable"," ","Georgia","2140 South Cobb Drive","13067","01304","Georgia","31004","30080-1348","1","7709800002","130670310041","Smyrna","South","Cobb County","South Atlantic","13067","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","No","71492","Not applicable","1371492","-84.543009","Smyrna city","33.900255","Governmentally active (incorporated)","1313","13006","006","State Senate District 6","13034","034","State House District 34","State house district",""
"2021","138822","Georgia Career Institute","GA","Private for-profit","Less than two years (below associate's)","Active","No","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Nondegree-granting, sub-baccalaureate","Under 1,000","Private for-profit, less-than-two-year","Yes","No","No","Non–degree granting","At least one, but less than two academic years","Yes","No","Private for-profit","No","Not applicable","Differs by program","","-84.01832","33.64336","03005400","Not applicable"," ","Georgia","900 Flat Shoals Road SE","13247","01600","Georgia","60304","30094","3","7709227653","132470603043","Conyers","South","Rockdale County","South Atlantic","13247","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","","","Not applicable","","-84.018321","","33.64336","","1304","13043","043","State Senate District 43","13094","094","State House District 94","State house district",""
"2021","139861","Georgia College & State University","GA","Public","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","5,000–9,999","Public, four-year or above","Yes","No","No","Doctor's degree, research/scholarship and professional practice","Doctor's degree","Yes","Yes","Public","No","Not applicable","Semester","","-83.231964","33.082787","00160200","Not applicable","Georgia College","Georgia","231 W Hancock Street","13009","02600","Georgia","970400","31061","5","8003420471","130099704005","Milledgeville","South","Baldwin County","South Atlantic","13009","Not applicable","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","33300","Town, distant","Milledgeville, GA","Micropolitan statistical area","Yes","51492","Not applicable","1351492","-83.231962","Milledgeville city","33.082787","Governmentally active (incorporated)","1310","13025","025","State Senate District 25","13141","141","State House District 141","State house district","8"
"2021","447689","Georgia Gwinnett College","GA","Public","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, primarily baccalaureate or above","10,000–19,999","Public, four-year or above","Yes","No","No","Bachelor's degree","Bachelor's degree","Yes","No","Public","No","Not applicable","Semester","","-84.00459","33.97941","04142900","Not applicable"," ","Georgia","1000 University Center Lane","13135","01502","Georgia","50523","30043","2","6784075000","131350505232","Lawrenceville","South","Gwinnett County","South Atlantic","13135","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","12060","Suburb, large","Atlanta-Sandy Springs-Marietta, GA","Metropolitan statistical area","No","45488","Not applicable","1345488","-84.00459","Lawrenceville city","33.979409","Governmentally active (incorporated)","1307","13009","009","State Senate District 9","13104","104","State House District 104","State house district","5"
"2021","139700","Georgia Highlands College","GA","Public","Four or more years","Active","Yes","Yes","Participates in Title IV federal financial aid programs","Active postsecondary institution","Title IV postsecondary institution","Degree-granting, not primarily baccalaureate or above","5,000–9,999","Public, four-year or above","Yes","No","No","Bachelor's degree","Bachelor's degree","Yes","No","Public","No","Not applicable","Semester","","-85.20736","34.169792","00950700","Not applicable","GHC","Georgia","3175 Cedartown Highway, S.E.","13115","02100","Georgia","2100","30161-3897","2","8003322406","131150021002","Rome","South","Floyd County","South Atlantic","13115","122","Southeast: AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, and WV","40660","Rural, fringe","Rome, GA","Metropolitan statistical area","","","Not applicable","","-85.207356","","34.169791","","1314","13052","052","State Senate District 52","13011","011","State House District 11","State house district","5"
